tx_block_number,tx_index,tx_block_time,tx_hash,sender,receiver,symbol,contract_address,amount,project,token_bought_symbol,token_bought_amount,token_sold_symbol,token_sold_amount,tx_type,usd_price
1.237005e+07,175,2021-05-04 20:55:30.000 UTC,0x2a6de959ea679842414cf7e4db369f6e2b029d19e358de2ede8d19ecfa326cb8,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.60484412,1inch,WBTC,3.60484412,DAI,198250,swap,54559.10916666686
1.2370231e+07,136,2021-05-04 21:35:37.000 UTC,0x7d6992abddee9c3fa7fa0762c7b1493fb45f2fbaa05b97e9db90998ed0264066,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,199999.99999999997,,,,,,,1.0039999166666658
1.2370231e+07,158,2021-05-04 21:35:37.000 UTC,0x7d6992abddee9c3fa7fa0762c7b1493fb45f2fbaa05b97e9db90998ed0264066,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.62769206,balancer,WBTC,0.79809103,WETH,12.993459591288477,swap,54525.07750000012
1.2370231e+07,158,2021-05-04 21:35:37.000 UTC,0x7d6992abddee9c3fa7fa0762c7b1493fb45f2fbaa05b97e9db90998ed0264066,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.62769206,balancer,WBTC,2.68362007,WETH,43.7052731706976,swap,54525.07750000012
1.2370231e+07,158,2021-05-04 21:35:37.000 UTC,0x7d6992abddee9c3fa7fa0762c7b1493fb45f2fbaa05b97e9db90998ed0264066,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.62769206,balancer,WBTC,0.14598096,WETH,2.3624471984160866,swap,54525.07750000012
1.2370242e+07,285,2021-05-04 21:37:58.000 UTC,0xb8937a54a0352c8b7df09590fe6bc85fe07652dc20a10646a69972479c2c4400,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,65.52812531,aave,,,,,deposit,54525.07750000012
1.2370242e+07,288,2021-05-04 21:37:58.000 UTC,0xb8937a54a0352c8b7df09590fe6bc85fe07652dc20a10646a69972479c2c4400,0x0000000000000000000000000000000000000000,0xe47d5cc33517d5b8433ff249efe094b989989acc,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,6.552812531e-09,aave,,,,,deposit,
1.2371274e+07,354,2021-05-05 01:34:08.000 UTC,0x05c2ab29d75f68092c5f8d9d1a47c2af5dfeb781f418c06a4bc608fbbc5df60c,0x028171bca77440897b824ca71d1c56cac55b68a3,0xe47d5cc33517d5b8433ff249efe094b989989acc,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1e+06,aave,,,,,borrow,1.0055964166666729
1.2371282e+07,122,2021-05-05 01:35:23.000 UTC,0xfdd0ca58c3843235089352a6428fcdc2c5b453c3cd986be9fad08177880a9542,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,199999.99999999997,1inch,WBTC,3.62425793,DAI,198250,swap,1.0055964166666729
1.2371282e+07,144,2021-05-05 01:35:23.000 UTC,0xfdd0ca58c3843235089352a6428fcdc2c5b453c3cd986be9fad08177880a9542,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.62425793,1inch,WBTC,3.62425793,DAI,198250,swap,54809.829166667165
1.2371293e+07,117,2021-05-05 01:36:55.000 UTC,0x1f78dfd8f10f4283594a00375d443e1248b6530d53c3553ac99050180c4b4d66,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,199999.99999999997,,,,,,,1.0055964166666729
1.2371293e+07,122,2021-05-05 01:36:55.000 UTC,0x1f78dfd8f10f4283594a00375d443e1248b6530d53c3553ac99050180c4b4d66,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.615629,,,,,,,54809.829166667165
1.2371297e+07,372,2021-05-05 01:38:59.000 UTC,0x40a08099cc3cd6ed762a5f48a49ca1f0a25721f19a85b8334479d16f0aea7cc9,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,199999.99999999997,0x API,WBTC,0.21739117,DAI,11940.605850087473,swap,1.0055964166666729
1.2371297e+07,372,2021-05-05 01:38:59.000 UTC,0x40a08099cc3cd6ed762a5f48a49ca1f0a25721f19a85b8334479d16f0aea7cc9,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,199999.99999999997,0x API,WBTC,3,DAI,164426.29119696002,swap,1.0055964166666729
1.2371297e+07,372,2021-05-05 01:38:59.000 UTC,0x40a08099cc3cd6ed762a5f48a49ca1f0a25721f19a85b8334479d16f0aea7cc9,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,199999.99999999997,0x API,WBTC,0.399,DAI,21883.102952952526,swap,1.0055964166666729
1.2371297e+07,387,2021-05-05 01:38:59.000 UTC,0x40a08099cc3cd6ed762a5f48a49ca1f0a25721f19a85b8334479d16f0aea7cc9,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.61639117,0x API,WBTC,0.21739117,DAI,11940.605850087473,swap,54809.829166667165
1.2371297e+07,387,2021-05-05 01:38:59.000 UTC,0x40a08099cc3cd6ed762a5f48a49ca1f0a25721f19a85b8334479d16f0aea7cc9,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.61639117,0x API,WBTC,0.399,DAI,21883.102952952526,swap,54809.829166667165
1.2371297e+07,387,2021-05-05 01:38:59.000 UTC,0x40a08099cc3cd6ed762a5f48a49ca1f0a25721f19a85b8334479d16f0aea7cc9,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.61639117,0x API,WBTC,3,DAI,164426.29119696002,swap,54809.829166667165
1.2371306e+07,344,2021-05-05 01:41:25.000 UTC,0xe24d92caee9bb6e45de7148a6046c96a6bf19b1944845dcedaf8ac12eb51b640,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,199999.99999999997,,,,,,,1.0055964166666729
1.2371306e+07,349,2021-05-05 01:41:25.000 UTC,0xe24d92caee9bb6e45de7148a6046c96a6bf19b1944845dcedaf8ac12eb51b640,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.61726507,,,,,,,54809.829166667165
1.2371313e+07,132,2021-05-05 01:42:50.000 UTC,0xe8868e5daf14f056f803c4582b86208c36f2b8dd29a5c39dbd4f4c82cac38c19,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,199999.99999999997,,,,,,,1.0055964166666729
1.2371313e+07,149,2021-05-05 01:42:50.000 UTC,0xe8868e5daf14f056f803c4582b86208c36f2b8dd29a5c39dbd4f4c82cac38c19,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.6179779,,,,,,,54809.829166667165
1.2371328e+07,286,2021-05-05 01:45:58.000 UTC,0x9997bdc994fec1ea230091012dffd62610d7f2993690c1c85ac917b9314c975f,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,18.09152107,aave,,,,,deposit,54809.829166667165
1.2371328e+07,289,2021-05-05 01:45:58.000 UTC,0x9997bdc994fec1ea230091012dffd62610d7f2993690c1c85ac917b9314c975f,0x0000000000000000000000000000000000000000,0xe47d5cc33517d5b8433ff249efe094b989989acc,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,1.809152107e-09,aave,,,,,deposit,
1.2371495e+07,264,2021-05-05 02:23:40.000 UTC,0xadb33e53cc388a0ecaf7466ca4e077550ed3d4fe8c4b7de61cbe446e361740ae,0x028171bca77440897b824ca71d1c56cac55b68a3,0xe47d5cc33517d5b8433ff249efe094b989989acc,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1e+06,aave,,,,,borrow,1.0008265833333354
1.2371502e+07,239,2021-05-05 02:25:15.000 UTC,0xa937a5e4f1c9430063d5b7f78e1b115803d97c9050fc1172404c812de0341ef2,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,199999.99999999997,,,,,,,1.0008265833333354
1.2371502e+07,244,2021-05-05 02:25:15.000 UTC,0xa937a5e4f1c9430063d5b7f78e1b115803d97c9050fc1172404c812de0341ef2,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.59080247,,,,,,,54987.60333333306
1.2371543e+07,144,2021-05-05 02:34:22.000 UTC,0x440cd8010834b21e5349b87890c485ca338808b0a49c687e99ac753778261695,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,199999.99999999997,,,,,,,1.0008265833333354
1.2371543e+07,149,2021-05-05 02:34:22.000 UTC,0x440cd8010834b21e5349b87890c485ca338808b0a49c687e99ac753778261695,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.58233497,,,,,,,54987.60333333306
1.2371561e+07,247,2021-05-05 02:39:35.000 UTC,0x00c5eed483dc4629107502a047ed6cf1809365e4cff6e242ec0aec87c3c50015,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,199999.99999999997,0x API,WBTC,3.59363,DAI,198250,swap,1.0008265833333354
1.2371561e+07,252,2021-05-05 02:39:35.000 UTC,0x00c5eed483dc4629107502a047ed6cf1809365e4cff6e242ec0aec87c3c50015,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.59363,0x API,WBTC,3.59363,DAI,198250,swap,54987.60333333306
1.2371579e+07,9,2021-05-05 02:42:53.000 UTC,0xa07e1bb737587cf83f5e2949de74df73a42c881f49a490152ca68712e265c2cf,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,199999.99999999997,,,,,,,1.0008265833333354
1.2371579e+07,20,2021-05-05 02:42:53.000 UTC,0xa07e1bb737587cf83f5e2949de74df73a42c881f49a490152ca68712e265c2cf,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.59706907,,,,,,,54987.60333333306
1.2371589e+07,6,2021-05-05 02:44:29.000 UTC,0x74a745a6917b8352af467e4a62c13187bbcbbe45df9920c3f462c7458f07974a,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,199999.99999999997,,,,,,,1.0008265833333354
1.2371589e+07,11,2021-05-05 02:44:29.000 UTC,0x74a745a6917b8352af467e4a62c13187bbcbbe45df9920c3f462c7458f07974a,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.59363387,,,,,,,54987.60333333306
1.2373805e+07,179,2021-05-05 10:56:54.000 UTC,0x36d523df7e809cd4187819fbc39ad55667433efe76afb143e0ca8a8f5111ee66,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,17.95747038,aave,,,,,deposit,55430.5250000001
1.2373805e+07,182,2021-05-05 10:56:54.000 UTC,0x36d523df7e809cd4187819fbc39ad55667433efe76afb143e0ca8a8f5111ee66,0x0000000000000000000000000000000000000000,0xe47d5cc33517d5b8433ff249efe094b989989acc,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,1.795747038e-09,aave,,,,,deposit,
1.2374528e+07,396,2021-05-05 13:41:11.000 UTC,0x26c0f427683fd086cd0b3f8227c9cd20a63b284ef68b25308322d43d215f7203,0xbcca60bb61934080951369a648fb03df4f96263c,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1e+06,aave,,,,,borrow,1.001585583333333
1.2374637e+07,29,2021-05-05 14:05:54.000 UTC,0xdfdf4668cb0e726b9b37000f232381da46d7c11e7964e9884e8ed24270d34eaf,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,250000,0x API,WBTC,4.40661853,USDC,247812.5,swap,1.001898583333329
1.2374637e+07,34,2021-05-05 14:05:54.000 UTC,0xdfdf4668cb0e726b9b37000f232381da46d7c11e7964e9884e8ed24270d34eaf,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,4.40661853,0x API,WBTC,4.40661853,USDC,247812.5,swap,56158.94750000007
1.2374643e+07,238,2021-05-05 14:06:44.000 UTC,0x791830b5abb92dc69dfd5e973d8c0050edf42561a9d82cbedd9555735908a6cb,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,250000,,,,,,,1.001898583333329
1.2374643e+07,264,2021-05-05 14:06:44.000 UTC,0x791830b5abb92dc69dfd5e973d8c0050edf42561a9d82cbedd9555735908a6cb,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,4.43476661,balancer,WBTC,3.90204483,WETH,65.32684273706104,swap,56158.94750000007
1.2374643e+07,264,2021-05-05 14:06:44.000 UTC,0x791830b5abb92dc69dfd5e973d8c0050edf42561a9d82cbedd9555735908a6cb,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,4.43476661,defiswap,WBTC,0.44444792,WETH,7.423504856484208,swap,56158.94750000007
1.2374643e+07,264,2021-05-05 14:06:44.000 UTC,0x791830b5abb92dc69dfd5e973d8c0050edf42561a9d82cbedd9555735908a6cb,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,4.43476661,balancer,WBTC,0.08945612,WETH,1.4847009712968418,swap,56158.94750000007
1.2374655e+07,27,2021-05-05 14:09:44.000 UTC,0x55ecf4b9363db4f028f126a50c5feea36a4febda02a7d3f0e08a4591609d190c,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,250000,0x API,WBTC,4.43559342,USDC,247812.5,swap,1.001898583333329
1.2374655e+07,32,2021-05-05 14:09:44.000 UTC,0x55ecf4b9363db4f028f126a50c5feea36a4febda02a7d3f0e08a4591609d190c,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,4.43559342,0x API,WBTC,4.43559342,USDC,247812.5,swap,56158.94750000007
1.2374662e+07,155,2021-05-05 14:11:27.000 UTC,0x7c1821650ca5b8ece2c8a5f42c7af5411c55dc3dae85cd20757524a8df80a2e8,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,250000,0x API,WBTC,4.41164938,USDC,247812.5,swap,1.001898583333329
1.2374662e+07,166,2021-05-05 14:11:27.000 UTC,0x7c1821650ca5b8ece2c8a5f42c7af5411c55dc3dae85cd20757524a8df80a2e8,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.001133,0x API,WBTC,4.41164938,USDC,247812.5,swap,1.001898583333329
1.2374662e+07,167,2021-05-05 14:11:27.000 UTC,0x7c1821650ca5b8ece2c8a5f42c7af5411c55dc3dae85cd20757524a8df80a2e8,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,4.41164938,0x API,WBTC,4.41164938,USDC,247812.5,swap,56158.94750000007
1.2375508e+07,138,2021-05-05 17:14:54.000 UTC,0xc5b87af60be8e82a86f4db67856242e82c3bc53cfa57dd1552a331141386fdfd,0xbcca60bb61934080951369a648fb03df4f96263c,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1e+06,aave,,,,,borrow,1.0012759166666654
1.2375508e+07,143,2021-05-05 17:14:54.000 UTC,0xb62193abd0a8b89c9dc78787c89d7d8bced1c3c0f5e261b86c049841f9eb4e81,0xbcca60bb61934080951369a648fb03df4f96263c,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1e+06,aave,,,,,borrow,1.0012759166666654
1.2375663e+07,365,2021-05-05 17:46:56.000 UTC,0x7c4bb92c3b1dea12ef50b25218ae5fc507f79d231238d47ed3ef62b24ef09ee2,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,200000,0x API,WBTC,3.44666973,USDC,198250,swap,1.0012759166666654
1.2375663e+07,370,2021-05-05 17:46:56.000 UTC,0x7c4bb92c3b1dea12ef50b25218ae5fc507f79d231238d47ed3ef62b24ef09ee2,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.44666973,0x API,WBTC,3.44666973,USDC,198250,swap,57515.86416666685
1.2375691e+07,122,2021-05-05 17:53:28.000 UTC,0x423716d497573929eb7067c3398611e99acea81e6951426ff42d2ad876bef2b6,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,200000,0x API,WBTC,3.44594476,USDC,198250,swap,1.0012759166666654
1.2375691e+07,127,2021-05-05 17:53:28.000 UTC,0x423716d497573929eb7067c3398611e99acea81e6951426ff42d2ad876bef2b6,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.44594476,0x API,WBTC,3.44594476,USDC,198250,swap,57515.86416666685
1.2375703e+07,11,2021-05-05 17:55:32.000 UTC,0x60733aec12e3c9ac0420ea1c92c5b355b3068d56efa23a8ee82f4670ed1d69fd,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,200000,0x API,WBTC,3.44760714,USDC,198250,swap,1.0012759166666654
1.2375703e+07,16,2021-05-05 17:55:32.000 UTC,0x60733aec12e3c9ac0420ea1c92c5b355b3068d56efa23a8ee82f4670ed1d69fd,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.44760714,0x API,WBTC,3.44760714,USDC,198250,swap,57515.86416666685
1.2375713e+07,92,2021-05-05 17:57:32.000 UTC,0x0bb9958cc7615be84420b4cfbab657e20f6e1c4b07a35a8ba6f5b8942e2aceaf,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,200000,0x API,WBTC,3.45439876,USDC,198250,swap,1.0012759166666654
1.2375713e+07,97,2021-05-05 17:57:32.000 UTC,0x0bb9958cc7615be84420b4cfbab657e20f6e1c4b07a35a8ba6f5b8942e2aceaf,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.45439876,0x API,WBTC,3.45439876,USDC,198250,swap,57515.86416666685
1.2375933e+07,249,2021-05-05 18:46:25.000 UTC,0x383f1f1951bc90934a764519b26abc6841d0f637666f7844bb95972e74088a5c,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,200000,0x API,WBTC,3.45941709,USDC,198250,swap,1.0013880000000035
1.2375933e+07,254,2021-05-05 18:46:25.000 UTC,0x383f1f1951bc90934a764519b26abc6841d0f637666f7844bb95972e74088a5c,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3.45941709,0x API,WBTC,3.45941709,USDC,198250,swap,57404.89666666666
1.2376321e+07,121,2021-05-05 20:07:29.000 UTC,0xf420abb198c7888219c6285659bac49d17392f6d2b7f4bf9db2b1a6b76972e2a,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,250000,0x API,WBTC,4.3368202,USDC,247812.5,swap,1.0022644166666703
1.2376321e+07,126,2021-05-05 20:07:29.000 UTC,0xf420abb198c7888219c6285659bac49d17392f6d2b7f4bf9db2b1a6b76972e2a,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,4.3368202,0x API,WBTC,4.3368202,USDC,247812.5,swap,57036.68250000007
1.2376338e+07,66,2021-05-05 20:10:17.000 UTC,0x2505ca9980177dcc7ed9445ff512842e6d7b52e3014925bf363c6ce28f19f51c,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,250000,,,,,,,1.0022644166666703
1.2376338e+07,75,2021-05-05 20:10:17.000 UTC,0x2505ca9980177dcc7ed9445ff512842e6d7b52e3014925bf363c6ce28f19f51c,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,4.33688463,,,,,,,57036.68250000007
1.2376359e+07,72,2021-05-05 20:16:28.000 UTC,0x7974b6277298ecaa119cb7015fbb528ef40839c56edde4ac11acff6b86e6956a,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,250000,0x API,WBTC,4.32369663,USDC,247812.5,swap,1.0022644166666703
1.2376359e+07,77,2021-05-05 20:16:28.000 UTC,0x7974b6277298ecaa119cb7015fbb528ef40839c56edde4ac11acff6b86e6956a,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,4.32369663,0x API,WBTC,4.32369663,USDC,247812.5,swap,57036.68250000007
1.2376365e+07,72,2021-05-05 20:18:20.000 UTC,0x407a0e19a683462ddbc00536588b1cf6d9f86aec8f79f1abd376c11e83d60377,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,250000.001133,,,,,,,1.0022644166666703
1.2376365e+07,81,2021-05-05 20:18:20.000 UTC,0x407a0e19a683462ddbc00536588b1cf6d9f86aec8f79f1abd376c11e83d60377,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,4.33847065,,,,,,,57036.68250000007
1.2376384e+07,191,2021-05-05 20:23:16.000 UTC,0xaa91515b85567f7c9d0d6e91ed62a00a27f5311f95969914d12619c45f69a33a,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,52.27853753,aave,,,,,deposit,57036.68250000007
1.2376384e+07,194,2021-05-05 20:23:16.000 UTC,0xaa91515b85567f7c9d0d6e91ed62a00a27f5311f95969914d12619c45f69a33a,0x0000000000000000000000000000000000000000,0xe47d5cc33517d5b8433ff249efe094b989989acc,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,5.227853753e-09,aave,,,,,deposit,
